Sequin	MixA	Type	Transcript	Classcode	TPM	nbReads
R2_26_1	0	FP	65:641|8cc53000-0808-46a0-9105-cd016e4e820d	j	17.387110	75.000
	
R2_14_1	0	FP	65:661|3a3575cd-ed93-4109-864b-6158be826bc8	j	4865.470148	18784.000
	
R1_14_1	0	FP	65:663|17c170cc-45d5-49c2-a180-956d0fef8885	x	1.984866	8.000
	
R2_14_1	0	FP	65:663|62c7a0de-338d-4c69-9d44-e8cbaeda73e1	j	4915.619736	18755.000
	
R1_14_1	0	FP	65:670|0caebd4f-437b-436d-aa50-4566204a5d78	x	2.304170	9.000
	
R2_14_1	0	FP	65:672|3e499f9b-d475-4ad5-b4a5-4c5c4a3b0b45	j	4711.918641	18778.000
	
R2_14_1	0	FP	65:694|f3e845a2-2fcf-4d3e-a3a5-6c6bcb93745b	j	4354.427810	18783.000
	
R2_42_1	0	FP	65:713|901604d2-14cb-452d-908f-68e3527e20ff	j	590.471269	2781.000
	
R2_7_2	0	FP	65:721|245bd2c1-c6fa-4cf2-be48-9c8b37f72bf6	j	418.724377	1773.000
	
R2_42_1	0	FP	65:725|dce53fae-3476-4a49-aa91-1fe4a5ec6917	j	595.030580	2789.000
	
R1_11_2	0	FP	65:766|ae21ee17-782c-4901-9d0a-5382f406783d	j	698.546698	3551.000
	
R2_150_2	0	FP	65:779|4cf46ada-5d5e-4ed8-8545-3a3a095e5fed	j	151.775044	787.000
	
R2_150_2	0	FP	65:809|c735a6bf-114a-4cc7-b890-04c219ba37be	j	495.396561	2838.000
	
R1_11_2	0	FP	65:834|c91da5e8-c71d-4a8a-97de-894b990b5861	j	1921.580870	11030.000
	
R1_101_1	0	FP	65:840|e17a0d2e-5022-4244-bdea-951212b84067	k	26.920234	153.000
	
R1_73_1	0	FP	65:867|dbdb3144-69d9-403c-9033-e2ee177f980a	j	336.673160	2348.000
	
R2_154_2	0	FP	65:884|3fe8355c-8359-4ac6-9492-74a578cfab3e	x	1.796472	12.000
	
R2_154_1	0	FP	65:908|d06edc2c-5b27-4d6c-8c20-b094adfd4017	j	1557.412957	10650.000
	
R2_154_1	0	FP	65:926|28c359c1-5ec6-42a9-be04-aac60aae5743	j	1481.938161	10654.000
	
R2_154_1	0	FP	65:928|ffabd6af-aba4-4081-a6c8-6531bbb25082	j	1546.876271	10648.000
	
R2_65_1	0	FP	66:1021|c9910d7a-d64f-48b1-87aa-5f635bac65a2	k	980.644207	7583.000
	
R2_117_1	0	FP	66:1126|170336a7-449c-4455-8cfb-92fcede4acc1	j	55.133751	490.000
	
R2_14_1	0	FP	66:1129|6370badc-7088-43e8-aaaf-1aee2675b698	j	736.777720	6790.000
	
R2_14_1	0	FP	66:1154|00544708-7387-4ee6-977d-4ab95552ef53	j	690.399656	6558.000
	
R2_72_3	0	FP	66:1200|9f7adc3a-422c-4fc0-8599-d6732978ee18	j	66.523762	656.000
	
R1_22_1	0	FP	66:1242|0841f09c-eff1-4dcf-81f0-604bd9142ff9	j	128.492450	1334.000
	
R1_31_2	0	FP	66:1536|940c4cf7-9442-456a-b8d4-3bf0b5e9a67c	j	14.782069	202.000
	
R1_73_1	0	FP	66:1762|7407b0cc-9bc1-483a-9743-0f5c4a81348e	j	52.733950	926.000
	
R2_7_2	0	FP	66:1797|0631c27e-7bd3-4400-84b1-18d06225089c	j	214.883918	3586.000
	
R1_103_2	0	FP	66:1821|40e5a019-a20d-4d12-bd8c-a7248e0e96f8	j	50.665645	861.000
	
R2_150_2	0	FP	66:1861|ccb9f375-a7b6-4957-a6ef-10c93e5fcce1	j	163.248320	2935.000
	
R1_103_2	0	FP	66:1908|2895fa1c-f7e6-4df1-a261-11d5d9d70fe9	j	166.677072	2974.000
	
R1_73_1	0	FP	66:1919|cfecf639-05a0-4e9b-9682-3ad311e72b95	j	616.332463	11360.000
	
R1_103_2	0	FP	66:1930|448c88eb-312a-41ca-8ca8-f504a1916c44	j	165.298330	3028.000
	
R1_13_1	0	FP	66:1979|6089da0a-81f5-4898-8393-c0e96c65a185	j	40.458905	770.000
	
R1_13_1	0	FP	66:1980|ecd05ed3-e1c9-490b-9548-c36b60db0678	j	40.315008	770.000
	
R1_11_1	0	FP	66:284|d7fc1521-dd63-44eb-87e6-b2256d55d0a7	x	9.672952	1.000
	
R2_154_1	0	FP	66:2883|fb4d70d4-884c-4256-85ae-4dca0d195daf	j	1549.570180	10649.000
	
R2_6_1	0	FP	66:543|e952188e-c768-4581-9f27-75d713e247a1	j	303.210435	920.000
	
R2_7_2	0	FP	66:584|a5d46c41-d1bc-4cf0-8a56-2cee581da1d2	j	165.160738	503.000
	
R2_38_3	0	FP	66:629|c837c50a-93e9-4488-bf95-778def7ae01e	j	1305.502634	4981.000
	
R2_6_1	0	FP	66:640|2c050819-7396-473e-9e11-7db3ef1041ce	j	1033.161326	3591.000
	
R2_38_3	0	FP	66:652|e78dd7ba-fd22-44dd-99ef-1afcb06dc7c5	j	1322.510571	4986.000
	
R2_14_1	0	FP	66:672|54b85d2a-44d6-426a-9489-e85b6847aa54	j	4834.267431	18773.000
	
R2_14_1	0	FP	66:674|246ed878-5110-4835-ab4f-76062e8188f3	j	4753.687662	18783.000
	
R1_11_1	0	FP	66:785|0b383743-9e8d-490a-bdaa-87e56fc14924	s	0.578558	3.000
	
R1_73_1	0	FP	66:787|7b22f5cb-722e-4258-a1ce-ad3baf7bc562	j	108.925636	698.000
	
R2_150_2	0	FP	66:821|0cd6da06-d3ee-4351-bb7b-24a24409c318	j	499.519893	2839.000
	
R2_150_2	0	FP	66:822|7f299a93-c6d7-4c75-956e-8cd99693a0ff	j	504.545244	2839.000
	
R1_11_2	0	FP	66:864|d917bec2-2d93-4fbe-b3a7-55e1f3520ba3	j	1800.163023	11026.000
	
R2_154_2	0	FP	66:883|09de92bb-7243-4f0b-965c-da5cc84c0b48	s	2.349110	15.000
	
R2_154_2	0	FP	66:897|706cc509-620d-4145-b759-b45183afdd20	s	2.000426	13.000
	
R2_154_1	0	FP	66:907|d3a29f5c-cf22-43b2-bcd0-20d2c3572fcf	j	1594.069106	10648.000
	
R2_38_3	0	FP	66:927|fa521b92-fb62-4a61-ac72-eddc87bba20c	j	752.318552	5119.000
	
R1_22_1	0	FP	66:946|fc40cbe2-fab3-4774-95bf-a4e63d895b3a	j	53.751335	370.000
	
R2_38_3	0	FP	66:957|34638ac4-1b8c-434f-9f28-0606e43c50bc	j	921.014085	6246.000
	
R2_41_1	0	FP	66:966|6394eced-f0a1-4736-8691-dd2ab8ab9671	j	10.332061	82.000
	
R2_14_3	0	FP	66:985|b8e0b0d0-552a-4a90-8217-43233ada71dd	o	703.729090	5370.000
	
R2_117_1	0	FP	66:985|ff24aa7c-f991-4227-b80c-713d59b2c544	j	69.048406	548.000
	
R2_65_1	0	FP	66:996|648f98e4-6f18-4712-9ef6-7e1ba8514dd8	k	979.339649	7584.000
	
R2_150_2	0	FP	679:1813|685d9e4d-6832-4e9b-a7d0-830a6dfb2e0e	j	103.252065	1010.000
	
R1_73_1	0	FP	67:1116|cdb12f08-5e36-4cab-97cd-c2d95288a99f	j	837.004318	7382.000
	
R2_14_1	0	FP	67:1128|6d532bbb-67cd-442f-93bc-522e9a9a1c36	j	731.524760	6783.000
	
R2_14_1	0	FP	67:1146|375025ab-99e4-4f49-8a29-84c7228be4c4	j	738.790587	6750.000
	
R2_14_1	0	FP	67:1151|b9f1370c-4cc2-47f9-b852-6507ec3a9dea	j	717.944211	6779.000
	
R2_14_1	0	FP	67:1164|60916766-28e7-46a1-9ee9-53b454345865	j	730.828970	6760.000
	
R2_14_1	0	FP	67:1166|7fde2eb8-8bc1-4f8a-aa22-fc5edd3290a5	j	719.094223	6798.000
	
R2_150_2	0	FP	67:1167|950c696a-51dc-4ec4-8437-a509fb813ece	j	236.573038	2132.000
	
R2_14_1	0	FP	67:1169|428acdc1-235b-4045-8e67-644bf5ef905b	j	712.689184	6802.000
	
R2_42_1	0	FP	67:1211|25a7f404-828c-4c9d-b380-2c049dd83d29	j	111.440743	1403.000
	
R2_42_1	0	FP	67:1285|4eb02567-bb90-40b0-9608-5ca7d713274e	j	111.742205	1403.000
	
R1_92_1	0	FP	67:1309|77d0de31-a898-4960-8ee4-354eb36c4bb4	y	275.121187	2333.000
	
R1_73_1	0	FP	67:1423|47f1ed78-5c29-4070-9155-c24f8aea437b	j	619.010940	7681.000
	
R2_42_1	0	FP	67:1433|403e5408-bbaf-4cfc-bb06-4209ef3bcc87	j	112.656460	1403.000
	
R2_46_1	0	FP	67:1493|c481a8cb-3adc-42bc-b957-4854fb2124b1	j	48.555969	514.000
	
R2_150_2	0	FP	67:1665|711a86df-78b6-4002-8958-5cfa35936440	j	172.456380	2630.000
	
R1_73_1	0	FP	67:1793|ce805e88-4718-403e-a558-3701a100de24	j	346.342001	5023.000
	
R1_103_2	0	FP	67:1906|40ac3f62-6988-4ceb-a181-495e554a2962	j	164.938499	2999.000
	
R1_103_2	0	FP	67:1919|90cc0891-a244-44e2-a208-25c3327385f1	j	164.451116	2992.000
	
R1_103_2	0	FP	67:1920|27802f58-de1e-4bf8-ad50-84c380877c0a	j	164.974857	3009.000
	
R2_53_2	0	FP	67:1964|dc05eeca-9f12-4532-94b2-c93deccac01f	j	106.732939	1757.000
	
R1_73_1	0	FP	67:1967|2bd897e0-5aee-418f-ba83-baeb9f0b1744	j	594.631540	11061.000
	
R1_73_1	0	FP	67:1973|eec2e55c-6402-4b21-af3e-a6663e84d9c8	j	263.888207	3627.000
	
R2_53_2	0	FP	67:1993|3e692150-9d81-49c0-b972-adf0d9e1dd2d	j	106.659583	1757.000
	
R2_7_2	0	FP	67:421|e1bbeecc-97e3-47b9-8cc8-13b0f81e2097	j	123.827605	143.000
	
R2_38_3	0	FP	67:632|49ed3ee5-5660-486e-94b6-f5a4b9cd16ff	j	1292.068449	4959.000
	
R2_38_3	0	FP	67:651|dfe9340c-08f2-460d-8710-4cb8a6742255	j	1264.410561	4996.000
	
R2_14_1	0	FP	67:677|ac84e091-678a-4b56-ad20-530f18db7891	j	4738.843890	18778.000
	
R2_14_1	0	FP	67:688|3e01b9a0-4fed-4cfe-891f-a2e665dc8756	j	4590.287566	18761.000
	
R2_41_1	0	FP	67:689|e4424504-4ddd-40c4-b546-44c2418bdf7a	j	829.935965	3486.000
	
R1_14_1	0	FP	67:754|d041b357-f7a6-4a24-a612-c9d45f12256c	x	3565.729454	17682.000
	
R1_11_2	0	FP	67:789|26e5b71b-7d35-4420-a99f-9152d5dedcdd	j	2077.183042	11006.000
	
R2_150_2	0	FP	67:798|013a5085-f3f8-4bf5-a410-1f75fd94da69	o	339.690524	1946.000
	
R1_11_2	0	FP	67:842|05c90efa-9ab0-4df5-9ab7-b2f3f7b7a373	j	1861.612267	11023.000
	
R1_73_1	0	FP	67:842|e2686472-5e08-439a-812e-fd038bcc85db	j	940.548793	5484.000
	
R1_11_2	0	FP	67:847|84971c44-29ec-425f-b11d-c7b2c4c8c805	j	1837.191589	11024.000
	
R2_65_1	0	FP	67:890|bc684133-bf45-476c-9cd9-b93c6ea72a45	x	0.614445	4.000
	
R2_38_3	0	FP	67:898|8a31e444-6b01-4585-9e6e-7c24539b1e4b	j	470.411425	3073.000
	
R2_38_3	0	FP	67:908|ca466273-1b9f-4e42-8728-522e43c3eabe	j	103.500929	723.000
	
R1_73_1	0	FP	68:1138|9b38672d-024d-4ed4-8803-12ea5a2e61a7	j	683.353155	7110.000
	
R2_14_1	0	FP	68:1165|7d1b400f-e73d-4130-8e7a-2a15966eaf5e	j	718.897375	6788.000
	
R1_31_2	0	FP	68:1188|bfc0e7bf-b1c2-475e-b213-08cf8f033b1e	j	2.016149	21.000
	
R2_27_1	0	FP	68:1216|e31eff14-53c8-4a74-95bf-0b745c80d613	j	7.609037	74.000
	
R1_22_1	0	FP	68:1245|adf0f1ba-dcd8-45f5-84bf-bda12a5d42db	j	128.914197	1334.000
	
R2_150_2	0	FP	68:1284|f8ff7fc8-8506-419f-a0f8-616ff8c89f41	j	195.508319	2333.000
	
R2_72_3	0	FP	68:1524|0ecac840-7bfc-4653-98d2-3f7d87f19c84	j	197.326778	2663.000
	
R1_73_1	0	FP	68:1526|664aef75-c0f5-4275-bdfe-73e35eeadee0	j	169.848115	2471.000
	
R2_26_1	0	FP	68:1617|5b16e020-7092-4bc5-8b21-e7870ee5355a	j	5.114676	78.000
	
R1_73_1	0	FP	68:1703|e9c647f3-1332-4526-a20a-4c989a34df95	j	245.067797	3840.000
	
R2_7_2	0	FP	68:1796|302dab1f-4ef6-4107-9737-e6efd84d9646	j	216.349001	3608.000
	
R2_7_2	0	FP	68:1801|3543eea0-be0f-4b57-8ca4-4c4a817c7738	j	210.592769	3543.000
	
R1_73_1	0	FP	68:1983|ae0d4ae8-ddd0-495c-861a-a44a88991450	j	609.517528	11331.000
	
R1_13_1	0	FP	68:2012|a8643e95-5d49-4116-bcc8-85348cb906c1	j	40.434851	770.000
	
R1_13_1	0	FP	68:2015|b09daa22-6537-40d1-af2d-b63706db8f29	j	40.362860	770.000
	
R1_73_1	0	FP	68:2146|b774f9a9-78b1-4a2a-833b-ac49f8e178b6	j	398.948717	8225.000
	
R2_154_2	0	FP	68:322|7819fed8-3942-4d62-8a9e-836152c9b660	o	1872.317061	1697.000
	
R1_11_1	0	FP	68:326|66e18bb7-a562-46dd-8485-4e9a2ff047db	o	2464.688904	614.000
	
R2_150_2	0	FP	68:555|b7dd0001-2a66-4a17-82e1-7245484d0d40	o	215.190403	765.000
	
R2_6_1	0	FP	68:581|c814d184-6ed0-4c5a-ad6c-6e4d63d9c662	j	301.618703	922.000
	
R2_6_1	0	FP	68:609|aa96c658-5d68-4b01-8297-0108f00d17a6	j	1156.595607	3601.000
	
R2_41_1	0	FP	68:635|8098ac7b-071d-42dd-9d79-5ebf16a68ecf	j	942.878746	3448.000
	
R1_92_1	0	FP	68:648|3f9d901f-2374-4174-8f1d-8c7a760aa52e	j	197.721747	732.000
	
R2_14_1	0	FP	68:661|c821bea5-510c-4a0a-b6cd-61dd65b32b89	j	4751.662986	18775.000
	
R2_41_1	0	FP	68:681|64bcc0b3-1919-4f72-a6ad-a686198fc886	j	852.925881	3486.000
	
R2_7_2	0	FP	68:719|f1dbfcb2-74de-4bde-975b-7fb1f99850b6	j	406.347514	1785.000
	
R2_38_3	0	FP	68:720|95ffe148-0836-43af-9aa5-4efb4adb5f6f	j	1138.079284	5038.000
	
R1_31_2	0	FP	68:748|1e94dd4e-e7b1-47a5-88f1-3a55a5490673	j	261.299284	1278.000
	
R1_73_1	0	FP	68:784|c44e2887-8aba-4e34-8ec0-9aeb1f11b2b7	j	1053.581755	5487.000
	
R2_150_2	0	FP	68:821|7e0de460-57dc-4130-8895-bee24cbe6f2a	j	499.519893	2839.000
	
R2_150_2	0	FP	68:822|52b1a4bd-1c26-4679-afef-549cd922bda9	j	502.523019	2839.000
	
R1_11_2	0	FP	68:832|db27fffc-3726-471b-a6a7-82b65f1b0a07	j	1824.091477	11028.000
	
R2_150_2	0	FP	68:841|087ea834-8d0f-430c-ad73-7c149af2ed9a	j	220.292246	2312.000
	
R2_150_2	0	FP	68:852|24ca3f98-62a4-4d7e-bc5d-3575e8302b2a	j	135.400727	814.000
	
R1_11_2	0	FP	68:867|23d6e030-443d-4b46-a640-f0e8eeda567d	j	1803.823794	11028.000
	
R1_22_1	0	FP	68:919|268a0044-a54b-4de5-9970-c1b7e82f1b1c	j	46.479776	311.000
	
R2_65_1	0	FP	68:933|6f0dcaee-f4ca-41cc-8e71-f283b1866b13	o	1082.536687	7562.000
	
R2_38_3	0	FP	694:1328|f7d7be1f-f117-49de-bc1f-68d37e02a879	j	97.849593	411.000
	
R1_73_1	0	FP	69:1009|098941b7-cefc-4e06-b41d-8031d9db580a	j	599.334350	5313.000
	
R2_14_1	0	FP	69:1040|3157f5b0-c341-4f4e-87b0-b31c3df53e4e	j	844.606700	6751.000
	
R1_73_1	0	FP	69:1047|add91cef-3811-483a-bf49-b0baf9be5637	j	761.556282	6958.000
	
R1_73_1	0	FP	69:1071|ab3f5af8-6f46-422b-a316-98bb5e9a47f7	j	858.063008	7218.000
	
R2_28_3	0	FP	69:1097|1d9cc972-5eee-4aeb-8698-f2752071988b	m	54.760151	478.000
	
R2_14_1	0	FP	69:1139|a3a185ca-efa5-4d37-87b5-27c427942b6c	j	719.670039	6779.000
	
R2_14_1	0	FP	69:1180|3c19f088-7175-4db2-a3a4-acfb0a517bf3	k	700.943589	6801.000
	
R1_14_1	0	FP	69:1194|18d555b0-6c0b-47f1-b844-dbe0d5a5cb13	o	4380.146977	17555.000
	
R2_150_2	0	FP	69:1840|d1b6964f-6b75-4e49-b7c4-9781370ad341	j	167.625677	2841.000
	
R2_72_1	0	FP	69:1884|4b7150fd-6f14-469a-a5d5-5a6bbff1a919	x	1.289029	23.000
	
R2_46_1	0	FP	69:1908|df3915af-a3bf-4dd0-a7fd-4974bf323896	j	40.441324	728.000
	
R1_103_2	0	FP	69:1922|ff7a1747-6d69-447e-9b36-ec2184cbc996	j	166.222518	2996.000
	
R1_73_1	0	FP	69:1997|6fd1802f-1247-441a-8d8d-98b34d2886a8	j	595.683018	11148.000
	
R2_28_2	0	FP	69:2382|e90d2553-45b2-4aa4-a39c-0320772ee338	x	3.592523	87.000
	
R1_11_1	0	FP	69:391|f92d4fe1-061d-4b70-bf96-a4d070414221	x	1.352134	1.000
	
R2_6_1	0	FP	69:481|e60e3030-6b3f-413b-9cbf-1d1e574a106d	j	589.593572	1048.000
	
R2_150_2	0	FP	69:566|96ce6858-2fbd-4787-84c3-63eb44b79644	o	200.224043	773.000
	
R2_14_1	0	FP	69:601|9cb70ba9-a6e5-42c7-a927-b595601f4541	j	29.979439	93.000
	
R2_38_3	0	FP	69:637|20f21405-cd34-478c-bbbd-538b2d9e6444	j	1292.001975	4988.000
	
R1_11_2	0	FP	69:666|ca9a74fb-13b2-4eb9-8b66-c05e582e46bc	j	758.114490	2944.000
	
R2_14_1	0	FP	69:668|33095b3d-eba2-4a0e-914a-9e344c369e6d	j	4850.985362	18783.000
	
R2_41_1	0	FP	69:681|0d0a7bff-49fe-4026-b9c6-df0b68e41d33	j	863.858230	3472.000
	
R2_41_1	0	FP	69:684|35b502b1-9a23-46a8-964b-633071a50a00	j	848.129773	3476.000
	
R2_7_2	0	FP	69:694|50623c77-247c-481f-a0a1-8d330692256d	j	415.530824	1783.000
	
R2_14_1	0	FP	69:713|e61b8ead-6a81-4307-93db-bc043074b791	j	453.800021	2014.000
	
R2_7_2	0	FP	69:724|a267d5ac-b941-4431-963c-37da78f3bc01	j	414.437322	1783.000
	
R2_150_2	0	FP	69:818|e893e330-b068-4a45-a0b3-039482cfa2e8	j	146.106783	794.000
	
R2_154_2	0	FP	69:857|98109a81-720a-49aa-a78c-5308cbf88f9a	x	1.652367	11.000
	
R2_38_3	0	FP	69:900|3005e23b-9542-4cf9-8249-dcef6825543e	j	106.494014	721.000
	
R2_154_2	0	FP	69:934|a873fc20-882f-4449-8ef6-6609eac3371a	s	1.701562	11.000
	
R1_22_1	0	FP	69:945|d578eaea-e288-40bf-b8d6-0fb9bc42588d	j	56.419420	412.000
	
R2_154_1	0	FP	69:984|7c6ef530-3df5-4b19-869b-313a0d90c214	k	260.101057	2026.000
	
R1_92_1	0	FP	69:987|fc290730-89c7-44d9-97a5-085c7eb07698	y	303.548365	2306.000
	
R2_65_1	0	FP	69:997|22e8cc32-106a-4393-aa0f-d5ae459f8c75	k	990.798807	7583.000
	
R2_65_1	0	FP	70:1003|792ff86b-64df-4169-8339-3a7a2b62e3d8	k	989.335293	7583.000
	
R1_73_1	0	FP	70:1081|af347612-47a5-46ae-bc43-bbf8ddb9a37e	j	835.319834	7178.000
	
R2_28_3	0	FP	70:1093|6736f732-b72d-4476-ba5e-7ab3b4b4a6dd	m	54.787711	477.000
	
R2_150_2	0	FP	70:1106|da0057a6-55b0-4b22-947d-28969603811b	j	111.926082	977.000
	
R2_14_1	0	FP	70:1133|b561e813-c0f8-48d4-9907-a11458ca92cc	j	734.064989	6765.000
	
R2_150_2	0	FP	70:1140|610c39db-7f6f-43e3-9796-266c5a1ac170	j	89.309138	818.000
	
R2_14_1	0	FP	70:1162|48d3d74b-f95c-4225-bef8-01804765486d	j	720.625494	6788.000
	
R1_92_1	0	FP	70:1244|ef87cebe-7190-4dd8-ba24-49c10a77ecc2	j	584.126199	1197.000
	
R2_46_1	0	FP	70:1308|54826a09-c567-45da-a9e9-53844be8ce27	x	0.266579	3.000
	
R2_42_1	0	FP	70:1452|a14cc087-b444-40c7-a13b-9eb10fbe645c	j	111.340616	1403.000
	
R1_73_1	0	FP	70:1534|f71ae814-8115-485e-a5f8-2613a751c4d2	j	601.509328	8390.000
	
R2_53_2	0	FP	70:1763|2fe34d26-f6e3-47dd-b7b6-4628c80803f7	j	106.228023	1709.000
	
R2_53_2	0	FP	70:1795|98c62878-2b79-4eff-b5c2-49fcd4471dfb	j	106.141317	1704.000
	
R1_103_2	0	FP	70:1907|ea5887a6-80ac-405c-9101-fae60c4b96b7	j	165.125027	3008.000
	
R1_103_2	0	FP	70:1929|5be52108-2bd6-4a3f-92e5-bd360a24e89d	j	165.728875	3019.000
	
R1_103_2	0	FP	70:1931|7ef19539-9a20-4674-928c-c85adfe1a016	j	164.144210	3005.000
	
R1_73_1	0	FP	70:1971|a53eb071-2620-48ab-9a1c-4b33d3c31719	j	490.088757	9133.000
	
R1_73_1	0	FP	70:1983|ea018794-a319-4ccf-975f-5fec8ada399a	j	599.687752	11189.000
	
R1_73_1	0	FP	70:1984|f5c16713-fb84-4248-a419-6c0c9f310995	j	572.630728	10749.000
	
R2_53_2	0	FP	70:1989|aeac458d-c7a7-4e06-ab24-7454b35fad6a	j	106.659583	1757.000
	
R1_73_1	0	FP	70:2993|6f37c090-fcaa-4a7c-af37-fc16d04d6a0b	j	199.476339	5917.000
	
R1_73_1	0	FP	70:349|a7c9f93e-ee72-4b47-896d-d7a55c5fd7e9	x	0.825474	1.000
	
R2_14_3	0	FP	70:533|3c9332c0-8fbe-413d-a6f9-79a9b6e81bc8	x	0.845230	2.000
	
R2_14_1	0	FP	70:596|09e48a43-8e93-4225-8e51-4d2882f54ef4	j	31.591236	98.000
	
R2_38_3	0	FP	70:635|3a2c1780-0ed9-43a4-8022-8db7edd54852	j	1283.438389	4984.000
	
R2_14_1	0	FP	70:665|5290a4e7-5b39-4709-bdb5-16f9d011fb03	j	4860.807751	18766.000
	
R2_14_1	0	FP	70:666|1040522a-40fb-479e-8a2f-9e38343939d2	j	4978.644891	18770.000
	
R2_14_1	0	FP	70:667|6978a96a-dadb-4ce9-8425-d20b18ec851e	j	4855.886332	18747.000
	
R2_14_1	0	FP	70:667|c44beb39-32c4-4816-a906-e125eb2ff5c1	j	4807.522787	18778.000
	
R2_14_1	0	FP	70:669|bd8c8c2f-2b29-4199-9916-716f3cacb653	j	4848.919245	18775.000
	
R2_42_1	0	FP	70:671|74c47151-6ccb-4e2d-9a89-b12d3d5e9a17	j	638.877086	2358.000
	
R2_14_1	0	FP	70:679|4e7a8f0d-31f2-48fe-93c7-ba934eb2576b	j	4726.349481	18782.000
	
R1_14_1	0	FP	70:692|5a33e897-f808-4414-b2f8-94b716d243e1	o	4280.307947	17591.000
	
R2_7_2	0	FP	70:709|a40f622d-c790-4033-8d71-8169f43cc545	j	413.349560	1783.000
	
R2_7_2	0	FP	70:726|6492aad2-8b0d-4186-b71c-25c0ca60d7b3	j	412.267493	1783.000
	
R1_31_2	0	FP	70:729|35943950-3933-46b6-b943-f3626ac4e060	j	276.669830	1278.000
	
R2_42_1	0	FP	70:760|b7746fa9-7ec1-4842-a66f-91cfdd00a831	j	554.283796	2780.000
	
R2_6_1	0	FP	70:789|7062dc14-0de0-4d74-b089-dba44437c683	j	1104.235356	3588.000
	
R2_38_3	0	FP	70:833|a2297d1b-e7ae-4518-a294-afb812732428	j	858.343885	5063.000
	
R1_11_2	0	FP	70:842|c17e3cd2-a740-468b-a6ad-fb24fc988bcb	j	1834.896098	11031.000
	
R1_11_2	0	FP	70:864|b41d081c-68e4-49ba-95b1-6a659c7ba0c0	j	1833.731718	11024.000
	
R2_154_2	0	FP	70:883|45a091f0-6d27-44af-bb10-536b8ea57ee8	x	1.846547	12.000
	
R2_154_2	0	FP	70:923|da9c0f0e-d3ce-4ea3-8e14-6fb7f03343a2	s	1638.503087	10648.000
	
R2_38_3	0	FP	70:968|d9f6b913-6696-45dd-b0c9-2fadaf6e5948	j	883.550573	6192.000
	
R1_73_1	0	FP	716:1704|83bd4d4e-b82c-4db4-b29a-badb5852ee65	j	275.171079	2268.000
	
R2_46_1	0	FP	718:1672|1d2747b5-cdc5-4611-b86f-4b86b3b7c41e	j	65.196409	513.000
	
R2_46_1	0	FP	71:1054|b5bbf29c-94b2-4e31-91fd-0c93a58ad73d	j	61.732295	513.000
	
R1_73_1	0	FP	71:1058|8ecfcbdc-0adb-4b58-a28f-688bb09670c3	j	221.921834	1907.000
	
R1_92_1	0	FP	71:1078|d0001548-6044-4c07-85db-82289ddc3e8a	y	274.116783	2340.000
	
R2_14_1	0	FP	71:1131|b5c41d07-6f4e-4830-853e-54914f4a6c40	j	738.235227	6770.000
	
R2_14_1	0	FP	71:1171|f4e7d6d1-6865-46fe-992e-9424c5f8fd5b	k	699.311590	6801.000
	
R1_73_1	0	FP	71:1199|60232b46-2f2d-4421-a270-1bc569c169e4	j	278.526569	3084.000
	
R1_73_1	0	FP	71:1307|8c9d1244-2666-4911-8fd9-506e5c07c074	j	610.710030	7336.000
	
R2_150_2	0	FP	71:1352|96bbf368-198d-4b5d-a3b0-538283614784	j	97.245765	1123.000
	
R2_42_1	0	FP	71:1472|061ff1e2-3bcf-4a63-a49a-5c2046e956eb	k	107.758353	1403.000
	
R1_73_1	0	FP	71:1605|04547b29-2a3b-4444-9722-7954efd91810	j	545.949849	7955.000
	
R1_73_1	0	FP	71:1664|d20f2f2b-df54-43af-b9d4-1c127a9108a4	j	151.818851	1241.000
	
R2_72_3	0	FP	71:1761|ec1e2a4f-5e7f-4983-991f-07e3ee451a6e	j	204.250270	2657.000
	
R2_7_2	0	FP	71:1803|f0559aeb-c1bc-4f04-a040-d6147442307e	j	216.202225	3608.000
	
R1_103_2	0	FP	71:1943|c8e75e7a-ad04-433e-a3a5-e099fc371e24	j	165.557293	3014.000
	
R1_73_1	0	FP	71:1981|b06cce53-a70a-427a-9db4-eec15eb6d662	j	606.764779	11376.000
	
R1_73_1	0	FP	71:1984|703fc9f4-fd8b-4ddc-8137-82df6b373818	j	607.759118	11374.000
	
R1_73_1	0	FP	71:2001|5eea7005-0c54-4798-9923-a0d8037fad02	j	604.193801	11362.000
	
R2_150_2	0	FP	71:216|5c87163f-ac6d-45c8-8904-e7b335d2c14f	o	204.321585	768.000
	
R2_26_1	0	FP	71:2881|f3e2c1f0-501e-4778-b4a1-01ac02b65125	j	2.919885	88.000
	
R2_6_1	0	FP	71:337|8be70261-9bab-4bba-b315-7ff1c8fb1d4a	j	768.778617	153.000
	
R2_6_1	0	FP	71:465|78f2767f-c00f-461b-bc8a-2a1863aa1a09	j	187.413627	418.000
	
R2_6_1	0	FP	71:602|153d1507-424d-4a51-a0fc-bf2b020b3268	j	1096.162548	3599.000
	
R2_6_1	0	FP	71:623|13b01eb9-d128-4af2-ad2c-1a0d2bae846c	j	1072.366923	3618.000
	
R2_38_3	0	FP	71:635|f33119b9-de05-4716-bf5f-adaa074337d1	j	1366.077028	4578.000
	
R2_38_3	0	FP	71:645|4b591fd6-6474-428b-9bbe-f70ac9bd61cf	j	1295.542197	4987.000
	
