Sequin	MixA	Type	Transcript	Classcode1	Classcode2	TPM	nbReads
novel	0	FP	33d443be-0846-4043-b470-7b1a16331fb1	novel_not_in_catalog	at_least_one_novel_splicesite	745.984292	5745.000
novel	0	FP	3451c80f-16c0-4c44-9201-48d7c66ca0aa	novel_not_in_catalog	at_least_one_novel_splicesite	724.541201	5678.000
novel	0	FP	34c00c63-756a-4a09-bb60-94ad93a7696f	antisense	multi-exon	0.000000	0.000
novel	0	FP	34d9e347-d511-41d1-8cdc-f995ddcd8dd8	novel_not_in_catalog	at_least_one_novel_splicesite	2404.537085	13586.000
novel	0	FP	34e538bf-5eff-4bd7-9742-4522eaa10f22	antisense	multi-exon	0.426227	2.000
novel	0	FP	363e5baf-d801-4084-bb52-9b96802dd65b	novel_not_in_catalog	at_least_one_novel_splicesite	2404.470669	12027.000
novel	0	FP	364960c4-6d4d-443c-adeb-00656461ddf4	novel_not_in_catalog	at_least_one_novel_splicesite	171.993646	2729.000
novel	0	FP	365b0e82-20ba-4f35-a0d8-5cb6d8569f16	genic	multi-exon	1680.409541	10909.000
novel	0	FP	36970c8b-0e30-4175-bfc3-a547ac337a7b	genic	multi-exon	1791.201754	9618.000
novel	0	FP	36aa60b4-a715-40f8-bba7-2cb671b4bdec	novel_not_in_catalog	at_least_one_novel_splicesite	1382.722779	6127.000
novel	0	FP	36b61089-b986-4dab-b308-5a23db643813	novel_not_in_catalog	at_least_one_novel_splicesite	133.249069	1810.000
novel	0	FP	36d49d23-3619-4634-98ef-a400131bc4d2	antisense	multi-exon	0.806241	5.000
novel	0	FP	36e11f80-5b0b-4278-9bc2-58520b80da7e	antisense	multi-exon	1.957886	24.000
novel	0	FP	37138e49-6aff-419c-b360-d215485871e4	novel_not_in_catalog	at_least_one_novel_splicesite	613.195770	7748.000
novel	0	FP	3730232f-8544-430a-97f1-4cf065d6a6b9	novel_not_in_catalog	at_least_one_novel_splicesite	726.734908	5878.000
novel	0	FP	3730e38c-0962-47cc-93cb-068a39c23d92	novel_not_in_catalog	at_least_one_novel_splicesite	2340.416097	13586.000
novel	0	FP	3740a18a-bf19-4e70-a8bc-0c7a58a0fb54	novel_not_in_catalog	at_least_one_novel_splicesite	219.958684	3107.000
novel	0	FP	37b92f8f-a898-41de-9af2-dc22eda439b1	novel_not_in_catalog	at_least_one_novel_splicesite	537.924938	2852.000
novel	0	FP	37ec0fbc-5111-40e6-8aa3-cdd3e612de3d	novel_not_in_catalog	at_least_one_novel_splicesite	2600.555866	12253.000
novel	0	FP	38124c49-dd54-46e2-9573-aec7e668da06	novel_not_in_catalog	at_least_one_novel_splicesite	30.784441	358.000
novel	0	FP	381e64ac-d1a0-4a59-ae2f-34a7609bfe16	novel_not_in_catalog	at_least_one_novel_splicesite	95.273561	648.000
novel	0	FP	3855ffd8-a49c-4255-93fd-ebd6f83db891	novel_not_in_catalog	at_least_one_novel_splicesite	509.509681	5521.000
novel	0	FP	38b471b9-3037-4221-95d5-9aa51cc8f7dd	novel_not_in_catalog	at_least_one_novel_splicesite	137.538574	1835.000
novel	0	FP	39308f4b-308e-46f9-8d39-21b8f413e733	antisense	multi-exon	0.246095	1.000
novel	0	FP	39464058-b28a-4381-b426-f5fa7e2b4cec	novel_not_in_catalog	at_least_one_novel_splicesite	758.959967	11543.000
novel	0	FP	3a2b67fe-6a78-46e4-a9e2-d5186ea31fe9	novel_not_in_catalog	at_least_one_novel_splicesite	482.814071	4134.000
novel	0	FP	3a6f98fa-ee42-4cac-947c-4e2f6aea59da	novel_not_in_catalog	at_least_one_novel_splicesite	2421.214103	12345.000
novel	0	FP	3b9112cf-0b5d-4868-a3bf-5e4e27b1df1a	novel_not_in_catalog	at_least_one_novel_splicesite	676.067915	3918.000
novel	0	FP	3bdd34d4-9501-4ed6-8257-9fbc78899566	antisense	multi-exon	1.420757	16.000
novel	0	FP	3c75ae18-06f9-45c2-b736-6b827ae6480b	novel_not_in_catalog	at_least_one_novel_splicesite	76.608038	441.000
novel	0	FP	3ccc3a4d-b09e-48ac-a315-ef33357aab8f	novel_not_in_catalog	at_least_one_novel_splicesite	8.223946	88.000
novel	0	FP	3d032659-ca3e-4737-8d10-5273ac2a01d7	novel_not_in_catalog	at_least_one_novel_splicesite	2416.628470	12345.000
novel	0	FP	3d107cb6-681d-416f-9fa0-621a358a370b	antisense	multi-exon	0.362667	2.000
novel	0	FP	3d21f868-2eec-4ace-b9ab-b1910c6c1701	novel_not_in_catalog	at_least_one_novel_splicesite	4621.169355	11848.000
novel	0	FP	3d762f30-b7e8-4eb7-b657-bf408510be36	novel_not_in_catalog	at_least_one_novel_splicesite	146.398499	1728.000
novel	0	FP	3db69a7e-d581-49bf-a274-235cc909d9e6	novel_not_in_catalog	at_least_one_novel_splicesite	523.260257	1863.000
novel	0	FP	3e06d561-def6-4c81-8ef0-c1ad0ab841b7	antisense	multi-exon	0.374493	2.000
novel	0	FP	3e096a00-4580-4eaf-b92d-23cb2589f98e	novel_not_in_catalog	at_least_one_novel_splicesite	693.627013	5476.000
novel	0	FP	3e43b325-315d-457f-aa82-4d79fa98c3a7	novel_not_in_catalog	at_least_one_novel_splicesite	318.768019	4990.000
novel	0	FP	3ec86fe1-548b-4c72-b328-46e476aa34cd	antisense	multi-exon	2.771047	20.000
novel	0	FP	3ecd393a-3f90-4b39-839a-1a4c9cd4a9e1	antisense	multi-exon	0.249662	1.000
novel	0	FP	3eeaeb3f-0d57-47cd-a5bc-c347315317c5	novel_not_in_catalog	at_least_one_novel_splicesite	463.282790	45.000
novel	0	FP	3f063606-5543-469d-992c-ad4eb1684e83	novel_not_in_catalog	at_least_one_novel_splicesite	502.702163	6454.000
novel	0	FP	3f5af0dd-d102-4243-8c5f-f1f0428ae2cc	novel_not_in_catalog	at_least_one_novel_splicesite	212.431373	1525.000
novel	0	FP	3f5c4d40-d4e7-4986-beda-9f6391cbe397	novel_not_in_catalog	at_least_one_novel_splicesite	345.148740	935.000
novel	0	FP	3fcc2e23-60ce-4f6f-a820-83582a644f3f	novel_not_in_catalog	at_least_one_novel_splicesite	961.365192	14826.000
novel	0	FP	4013765e-c4a1-4f6a-8870-a0b6c835e940	novel_not_in_catalog	at_least_one_novel_splicesite	114.853755	1379.000
novel	0	FP	402bef8f-7fc5-495a-b7b5-34513b85d87b	novel_not_in_catalog	at_least_one_novel_splicesite	987.496058	15143.000
novel	0	FP	406e6da3-73fb-4285-b616-2dc5c555e35a	novel_not_in_catalog	at_least_one_novel_splicesite	234.435168	3282.000
novel	0	FP	40a3e713-3689-4101-bf37-81612fceb85b	novel_not_in_catalog	at_least_one_novel_splicesite	441.479366	1606.000
novel	0	FP	40e2d9df-8514-46f0-bb62-4d36a870c3ae	novel_not_in_catalog	at_least_one_novel_splicesite	700.720344	2305.000
novel	0	FP	40f37b45-f18a-4a4a-8dab-48e994ad9aa0	novel_not_in_catalog	at_least_one_novel_splicesite	89.087409	955.000
novel	0	FP	4123a2bf-1298-44f5-96b5-909feb737fc4	novel_not_in_catalog	at_least_one_novel_splicesite	176.732540	2823.000
novel	0	FP	416f7e38-c7d0-40b8-a16c-75405ba3d404	novel_not_in_catalog	at_least_one_novel_splicesite	1039.565304	11677.000
novel	0	FP	4178a123-7502-447d-b771-6d874d5b015e	novel_not_in_catalog	at_least_one_novel_splicesite	893.284916	6188.000
novel	0	FP	41852b22-1557-4280-86a8-bafe12dec95d	novel_not_in_catalog	at_least_one_novel_splicesite	201.154561	759.000
novel	0	FP	418faad1-6119-45cd-8783-b3a8a99655ce	novel_not_in_catalog	at_least_one_novel_splicesite	965.256843	14858.000
novel	0	FP	41f682e6-fa98-45ca-aa73-09d9b80c2361	novel_not_in_catalog	at_least_one_novel_splicesite	117.592072	661.000
novel	0	FP	428cdcb0-0d15-4130-a081-76b8f8814ef9	novel_not_in_catalog	at_least_one_novel_splicesite	324.206026	941.000
novel	0	FP	42ab43d5-f721-49f5-8fa6-95bc8643f48d	novel_not_in_catalog	at_least_one_novel_splicesite	2702.223557	12000.000
novel	0	FP	4349deb7-506a-4541-9a50-3b6901895a27	novel_not_in_catalog	at_least_one_novel_splicesite	189.663989	1112.000
novel	0	FP	4356fdbb-833d-4087-a14c-fbc647845c73	novel_not_in_catalog	at_least_one_novel_splicesite	246.773803	1836.000
novel	0	FP	4359653e-f509-428d-bd9c-ab74054e7be6	novel_not_in_catalog	at_least_one_novel_splicesite	90.145068	955.000
novel	0	FP	439f5bf0-8923-458f-bc60-15e36646c95a	novel_not_in_catalog	at_least_one_novel_splicesite	104.810718	289.000
novel	0	FP	43b72d4b-7293-4a9b-9137-05260e01f885	novel_not_in_catalog	at_least_one_novel_splicesite	688.074113	2310.000
novel	0	FP	43c20d66-3676-4ed6-b035-dc177699ef2b	novel_not_in_catalog	at_least_one_novel_splicesite	668.679737	3914.000
novel	0	FP	442a2e48-0415-408a-9172-08dd30684933	novel_not_in_catalog	at_least_one_novel_splicesite	1021.273162	3231.000
novel	0	FP	445b9cb4-f337-4398-a069-9338a34c6db1	novel_not_in_catalog	at_least_one_novel_splicesite	999.209296	10721.000
novel	0	FP	448f24d9-c9d2-42af-886d-cc972dba70d2	novel_not_in_catalog	at_least_one_novel_splicesite	23.958164	296.000
novel	0	FP	44c09d33-01ad-4a05-b435-17630e6221c2	novel_not_in_catalog	at_least_one_novel_splicesite	703.949222	2302.000
novel	0	FP	44d47dc2-e6db-45d8-a835-a4b6203f5e20	novel_not_in_catalog	at_least_one_novel_splicesite	710.500197	3547.000
novel	0	FP	4544f1c1-72e7-41bd-9429-89746ab2380f	novel_not_in_catalog	at_least_one_novel_splicesite	26.504161	429.000
novel	0	FP	4567b80a-2de3-4146-9240-653830c0a7bc	antisense	multi-exon	0.000000	0.000
novel	0	FP	45bab23a-2971-4206-b262-77c747e8902b	novel_not_in_catalog	at_least_one_novel_splicesite	370.289893	2214.000
novel	0	FP	462d56d4-e8d8-4790-8185-1cbb53893646	novel_not_in_catalog	at_least_one_novel_splicesite	287.416275	4502.000
novel	0	FP	464ab2b3-87b0-44f2-9b96-e9a1f6597691	novel_not_in_catalog	at_least_one_novel_splicesite	2531.396561	12319.000
novel	0	FP	46807608-133c-4af5-9c96-77d8b61f45cf	novel_not_in_catalog	at_least_one_novel_splicesite	935.586667	3150.000
novel	0	FP	468275d4-3f7a-4af9-822a-7389232accd7	novel_not_in_catalog	at_least_one_novel_splicesite	207.805247	766.000
novel	0	FP	46bc61aa-784d-4af7-be12-ca620ddf51fe	novel_not_in_catalog	at_least_one_novel_splicesite	318.495421	4958.000
novel	0	FP	4744a6e1-bdf9-4237-9c05-4c222cbd27a8	novel_not_in_catalog	at_least_one_novel_splicesite	4.581055	32.000
novel	0	FP	47f2f1e7-311f-4531-80f9-618b7a551ed4	antisense	multi-exon	0.000000	0.000
novel	0	FP	4909b34c-efc3-49df-a1a5-4e80b9738c45	novel_not_in_catalog	at_least_one_novel_splicesite	321.354125	342.000
novel	0	FP	49265a22-7d66-422d-a4f4-cb8f9635120e	novel_not_in_catalog	at_least_one_novel_splicesite	1000.586999	3243.000
novel	0	FP	49769e12-964f-4040-ad8b-16a5ef844a63	novel_not_in_catalog	at_least_one_novel_splicesite	108.296350	1075.000
novel	0	FP	49c1f2fe-561e-4986-a7c5-570a96676e53	novel_not_in_catalog	at_least_one_novel_splicesite	2425.817172	12345.000
novel	0	FP	49c59092-e852-4d98-9b0e-d3d64eacf2c5	novel_not_in_catalog	at_least_one_novel_splicesite	657.174381	3764.000
novel	0	FP	4a0f0b9e-2498-445d-bcc5-3b5497c39318	novel_not_in_catalog	at_least_one_novel_splicesite	530.868706	1849.000
novel	0	FP	4a277da8-eaa5-42fb-98fa-13c44fd17c77	novel_not_in_catalog	at_least_one_novel_splicesite	548.899646	855.000
novel	0	FP	4a2c9b06-dff0-4f14-bd6a-df74cd2d397d	antisense	multi-exon	0.000000	0.000
novel	0	FP	4a33224c-e59b-405b-a528-a3b33954d8e3	novel_not_in_catalog	at_least_one_novel_splicesite	3411.989099	9243.000
novel	0	FP	4a74ba13-b8de-4082-afaa-8ee6db5f698a	novel_not_in_catalog	at_least_one_novel_splicesite	317.494700	5010.000
novel	0	FP	4a791f12-8d8a-4c37-8285-a8fdcd2c695c	novel_not_in_catalog	at_least_one_novel_splicesite	17.267672	351.000
novel	0	FP	4a867e21-2ed3-4604-b624-62e58ca132fe	novel_not_in_catalog	at_least_one_novel_splicesite	741.064872	5829.000
novel	0	FP	4a9e7d87-dbd7-4017-8a15-cdf9575dbe07	novel_not_in_catalog	at_least_one_novel_splicesite	315.432129	943.000
novel	0	FP	4b6b731e-83fc-4e14-a479-50427cc69755	novel_not_in_catalog	at_least_one_novel_splicesite	523.030175	1847.000
novel	0	FP	4bca305a-1ec3-4351-980d-bed98ead8905	novel_not_in_catalog	at_least_one_novel_splicesite	558.842207	3363.000
novel	0	FP	4c49b135-99e5-4145-b8a6-09b495d8db93	antisense	multi-exon	0.183915	1.000
novel	0	FP	4c4b74f7-9e90-4963-941c-02df5af8e2a5	novel_not_in_catalog	at_least_one_novel_splicesite	76.521181	881.000
novel	0	FP	4cb79803-96c8-4aa7-8aa1-45d4fd7c63d9	antisense	multi-exon	0.372469	2.000
novel	0	FP	4d144123-8a18-4f4b-932f-ae2eb8073927	antisense	multi-exon	2.904332	17.000
novel	0	FP	4d20cc4c-9ebd-4566-b30a-a6942aa72806	novel_not_in_catalog	at_least_one_novel_splicesite	2757.425555	13499.000
novel	0	FP	4d53d9b1-40bc-4ca2-a9e1-6211d876edf1	novel_not_in_catalog	at_least_one_novel_splicesite	484.303967	3547.000
novel	0	FP	4d69fd25-2450-497d-b752-77cb2241ab41	novel_not_in_catalog	at_least_one_novel_splicesite	454.677115	1698.000
novel	0	FP	4d77320e-23a6-4298-947b-527141491b94	novel_not_in_catalog	at_least_one_novel_splicesite	702.092052	2228.000
novel	0	FP	4d881844-6846-40d9-a7b1-208b26ebd847	antisense	multi-exon	0.000000	0.000
novel	0	FP	4d894789-e7bb-4365-bcf0-034236b9290e	novel_not_in_catalog	at_least_one_novel_splicesite	718.463366	5825.000
novel	0	FP	4d92f21e-971b-43cb-acab-7a5d5cd8fa8c	novel_not_in_catalog	at_least_one_novel_splicesite	179.566727	2837.000
novel	0	FP	4da3263f-ab53-4c15-bc8a-35d1d83a3f8b	novel_not_in_catalog	at_least_one_novel_splicesite	2551.858824	12147.000
novel	0	FP	4dba1c4f-814a-488c-a990-05718b0fe29a	antisense	multi-exon	1.442628	17.000
novel	0	FP	4dc3b0ce-340b-4a67-8af8-9f80fec30e46	novel_not_in_catalog	at_least_one_novel_splicesite	222.595665	3295.000
novel	0	FP	4dca2c16-ad3b-4a2a-854d-28d5e36f85ff	novel_not_in_catalog	at_least_one_novel_splicesite	166.615370	1936.000
novel	0	FP	4df2b07a-f409-4af2-93e8-f3bd21b6110a	novel_not_in_catalog	at_least_one_novel_splicesite	318.619146	5000.000
novel	0	FP	4e4fc8da-a391-40db-9ac0-01a56c9d9090	novel_not_in_catalog	at_least_one_novel_splicesite	2465.846947	12334.000
novel	0	FP	4e6c8e5b-251f-49b5-9ca5-db509fee79d5	antisense	multi-exon	0.000000	0.000
novel	0	FP	4e8851ef-49b4-4ee9-8da1-abf3118a20f7	novel_not_in_catalog	at_least_one_novel_splicesite	8.104368	69.000
novel	0	FP	4f08dd72-79bb-4857-9334-bf33b859fbb4	novel_not_in_catalog	at_least_one_novel_splicesite	1028.210566	3243.000
novel	0	FP	4f3e8c8f-ed13-4f54-a674-676dad051de6	novel_not_in_catalog	at_least_one_novel_splicesite	184.876480	1862.000
novel	0	FP	4fcad40f-626f-49ed-9507-7b1a40f7795b	antisense	multi-exon	0.192836	1.000
novel	0	FP	4fd0896f-2a38-4621-8009-8c9d514a009b	novel_not_in_catalog	at_least_one_novel_splicesite	3811.063656	14085.000
novel	0	FP	50393b17-0d8d-4da0-9386-a82c1a6efcf4	novel_not_in_catalog	at_least_one_novel_splicesite	207.238849	1598.000
novel	0	FP	508de4f7-e7c6-4814-b5aa-29c9dfab30b5	novel_not_in_catalog	at_least_one_novel_splicesite	318.372097	4953.000
novel	0	FP	50f112b8-a6c3-492a-838a-5ccda0786091	novel_not_in_catalog	at_least_one_novel_splicesite	928.888370	6183.000
novel	0	FP	510bfcf1-6905-4c85-a64d-20fb01a5259d	novel_not_in_catalog	at_least_one_novel_splicesite	714.655169	3547.000
novel	0	FP	51deadf5-2d46-433f-9741-2c0712a096bb	novel_not_in_catalog	at_least_one_novel_splicesite	176.197671	1016.000
novel	0	FP	51e039e8-8569-4fc8-af84-1e2e82fe990f	antisense	multi-exon	6.143779	17.000
novel	0	FP	521d1df0-bb8f-4ffe-97a2-805a87c8f629	antisense	multi-exon	0.328127	1.000
novel	0	FP	5238db05-ba82-4d3e-827f-7b087c781d46	novel_not_in_catalog	at_least_one_novel_splicesite	566.410013	7387.000
novel	0	FP	5277bf2c-2260-4f00-ad52-c205c9a3771e	novel_not_in_catalog	at_least_one_novel_splicesite	750.393975	5808.000
novel	0	FP	52949f00-336a-4593-bd32-6fd2d0aa05ef	novel_not_in_catalog	at_least_one_novel_splicesite	17.927546	81.000
novel	0	FP	529906d8-cbe2-4d8d-86c0-5995e509171a	novel_in_catalog	combination_of_known_splicesites	1073.456573	12120.000
novel	0	FP	529a74e5-6ea5-4eaf-9465-69d91c5f53a6	novel_not_in_catalog	at_least_one_novel_splicesite	318.395009	4978.000
novel	0	FP	52a9a9ec-5848-466d-bd06-e1d9870595b8	novel_not_in_catalog	at_least_one_novel_splicesite	145.358140	1689.000
novel	0	FP	52c38cdd-f4f8-4866-a6a0-b0007f512337	novel_not_in_catalog	at_least_one_novel_splicesite	2380.084166	13586.000
novel	0	FP	52dd5b9b-b879-4df6-aa1c-c9c57ba33d42	novel_not_in_catalog	at_least_one_novel_splicesite	436.293682	1680.000
novel	0	FP	5312ac8b-21f5-45a6-806a-866f3dfd0793	novel_not_in_catalog	at_least_one_novel_splicesite	317.394864	4990.000
novel	0	FP	5341e1bf-91a3-4fbb-9f2b-f07dea10adde	novel_not_in_catalog	at_least_one_novel_splicesite	2317.073099	13585.000
novel	0	FP	5372f0c7-1492-48c9-85a1-d4f9c8ce323b	antisense	multi-exon	0.000000	0.000
novel	0	FP	5377c881-96a7-4e60-ae4d-161aade6e9c6	novel_not_in_catalog	at_least_one_novel_splicesite	209.673246	3408.000
novel	0	FP	53a86f5f-121a-46de-bd39-8a5d132de1bf	novel_not_in_catalog	at_least_one_novel_splicesite	1062.994075	12115.000
novel	0	FP	53b5ff0f-a850-47c7-931a-adee3205b702	novel_not_in_catalog	at_least_one_novel_splicesite	898.309321	5936.000
novel	0	FP	53c1ebdb-4232-4b15-a730-423135d9493d	novel_not_in_catalog	at_least_one_novel_splicesite	983.587587	6195.000
novel	0	FP	53de1b85-bdda-413c-a02a-35603a5833ad	antisense	multi-exon	0.292805	1.000
novel	0	FP	54134bdd-e5e9-4bd8-a744-0c8bb6754a54	antisense	multi-exon	0.000000	0.000
novel	0	FP	5417b7ff-8723-45d0-b979-7e857faea9ba	novel_not_in_catalog	at_least_one_novel_splicesite	1023.801848	3239.000
novel	0	FP	541fdb23-9374-4e64-8ddf-4bd3a6376680	novel_not_in_catalog	at_least_one_novel_splicesite	1059.194424	3228.000
novel	0	FP	54747771-65ab-47aa-8ae3-9345081b412b	novel_not_in_catalog	at_least_one_novel_splicesite	2547.621964	11905.000
novel	0	FP	548c4b19-0e41-4c62-9861-159b02f1284f	novel_not_in_catalog	at_least_one_novel_splicesite	4215.217100	12153.000
novel	0	FP	54f45c60-a1f1-4613-8c5b-e52537f56136	novel_not_in_catalog	at_least_one_novel_splicesite	2415.967927	12365.000
novel	0	FP	552484dc-d4e5-4c50-9a3c-8dff21a48e8d	novel_not_in_catalog	at_least_one_novel_splicesite	1003.892230	3244.000
novel	0	FP	554343a2-bf65-4910-80e6-ca14e68f194b	novel_not_in_catalog	at_least_one_novel_splicesite	58.313146	400.000
novel	0	FP	55581dce-1630-4ed2-b51a-503ad369626c	novel_not_in_catalog	at_least_one_novel_splicesite	212.002558	1204.000
novel	0	FP	55676f02-42e6-46b4-84ed-c899137ca0c5	antisense	multi-exon	0.673042	7.000
novel	0	FP	55b7fa1f-bddc-4a6c-bbea-7f94c7927e42	novel_not_in_catalog	at_least_one_novel_splicesite	321.268277	4939.000
novel	0	FP	55c59a4c-8852-499d-ad8d-a63449ac5b06	novel_not_in_catalog	at_least_one_novel_splicesite	2589.063812	12274.000
novel	0	FP	56031a4b-78e8-4469-a092-437490353e45	antisense	multi-exon	0.335585	2.000
novel	0	FP	562ac574-24c8-41cd-a72b-ab4382c77cfe	novel_not_in_catalog	at_least_one_novel_splicesite	4422.977739	12752.000
novel	0	FP	5683835f-ba2e-4160-b3f4-ca1f14bc50f6	novel_not_in_catalog	at_least_one_novel_splicesite	190.477808	774.000
novel	0	FP	56bb796b-2aa3-4582-81e0-40566b196f3b	novel_not_in_catalog	at_least_one_novel_splicesite	761.724330	5822.000
novel	0	FP	57284475-f08f-4a67-bb13-16b32831b3d7	novel_not_in_catalog	at_least_one_novel_splicesite	187.064310	2798.000
novel	0	FP	57c38452-c1a0-4ec7-a816-1a75ad8e9c89	novel_not_in_catalog	at_least_one_novel_splicesite	219.383654	3101.000
novel	0	FP	57d457e9-a6a9-47a9-8be9-07dffa42f105	novel_not_in_catalog	at_least_one_novel_splicesite	2320.902972	13585.000
novel	0	FP	57e4b360-edae-48e9-9cab-8bf07e5e1954	novel_not_in_catalog	at_least_one_novel_splicesite	969.117583	6207.000
novel	0	FP	58176697-0d0e-4aca-a9a3-2269389543c1	novel_not_in_catalog	at_least_one_novel_splicesite	17.625609	81.000
novel	0	FP	58e9b7cc-986a-4553-baa9-b69cbc775b29	novel_not_in_catalog	at_least_one_novel_splicesite	898.553440	8337.000
novel	0	FP	59037c4c-30aa-4553-bdc5-c936413194ad	novel_not_in_catalog	at_least_one_novel_splicesite	2.448203	32.000
novel	0	FP	598fa5fd-5fb7-410b-b334-12522982c720	antisense	multi-exon	0.000000	0.000
novel	0	FP	59bd4144-370a-408d-b5c7-dbc2134c71b7	novel_not_in_catalog	at_least_one_novel_splicesite	240.581617	1897.000
novel	0	FP	59ebe3bc-ce8b-4eae-b99d-fb56ac97fb95	novel_not_in_catalog	at_least_one_novel_splicesite	452.909162	3913.000
novel	0	FP	5a54242b-6f78-4a44-a6d3-05db30b1c374	novel_not_in_catalog	at_least_one_novel_splicesite	104.420153	197.000
novel	0	FP	5a5a1607-0d90-4887-92ba-5b67591af256	novel_not_in_catalog	at_least_one_novel_splicesite	216.425272	1338.000
novel	0	FP	5a8e5bec-775b-4aa8-9ae8-dc4a27b95ffb	antisense	multi-exon	1.831407	16.000
novel	0	FP	5a9218f4-145e-4ca9-adb7-9feba97ecda3	novel_not_in_catalog	at_least_one_novel_splicesite	167.429388	2169.000
novel	0	FP	5b397ef2-5c35-4f31-bb44-e66c131751fc	novel_not_in_catalog	at_least_one_novel_splicesite	160.995768	838.000
novel	0	FP	5b3b60cb-ee05-4add-a04c-a6f9ca3228da	novel_not_in_catalog	at_least_one_novel_splicesite	754.040062	5559.000
novel	0	FP	5b579c14-6e27-4899-addc-aef7b9a97941	novel_not_in_catalog	at_least_one_novel_splicesite	93.913164	2366.000
novel	0	FP	5ba32be6-d92b-43dd-b43f-d61be26d3331	novel_not_in_catalog	at_least_one_novel_splicesite	61.597495	677.000
novel	0	FP	5bbe015a-e1a5-4d87-adaf-410f1eefa127	novel_not_in_catalog	at_least_one_novel_splicesite	179.850291	2838.000
novel	0	FP	5bee7cbe-d50a-4158-b022-a93698cd35c5	novel_not_in_catalog	at_least_one_novel_splicesite	150.809729	1729.000
novel	0	FP	5c0170de-1800-4ccf-a3d1-825b4944ea4e	novel_not_in_catalog	intron_retention	0.325910	7.000
novel	0	FP	5c38361b-6363-4431-8767-5916eb468f65	novel_not_in_catalog	at_least_one_novel_splicesite	191.012477	985.000
novel	0	FP	5c43c872-30a2-49d2-8f67-0da67072b437	antisense	multi-exon	0.000000	0.000
novel	0	FP	5c55526f-2be0-484e-96fd-26be5f074b53	novel_not_in_catalog	at_least_one_novel_splicesite	4074.137861	11628.000
novel	0	FP	5d24e76a-a808-44d5-a45c-c821fb834928	novel_not_in_catalog	at_least_one_novel_splicesite	249.162635	998.000
novel	0	FP	5d3bfbdf-da4a-4551-bd4e-8fda641902da	novel_not_in_catalog	at_least_one_novel_splicesite	490.330000	4279.000
novel	0	FP	5d44cc5d-5c3d-4478-aeb2-00187cbef655	novel_not_in_catalog	at_least_one_novel_splicesite	112.720961	289.000
novel	0	FP	5dcc8442-f9ec-4fc4-814f-cebe18686974	novel_not_in_catalog	at_least_one_novel_splicesite	1489.114335	6123.000
novel	0	FP	5dfc1f85-f407-4d89-a630-413fb227d7e6	novel_not_in_catalog	at_least_one_novel_splicesite	211.497917	1328.000
novel	0	FP	5e34e032-32ce-4ba8-b1ce-e2f33088b301	novel_not_in_catalog	at_least_one_novel_splicesite	49.993729	504.000
novel	0	FP	5e99f4c0-8991-412c-ab34-cf4dbabf20fe	genic	multi-exon	1653.306162	10909.000
novel	0	FP	5e9d9bcb-e584-45be-a835-34ed0582234a	novel_not_in_catalog	at_least_one_novel_splicesite	198.263371	2743.000
novel	0	FP	5ea907ad-d819-4292-b850-9051a7a6c019	antisense	multi-exon	0.260025	2.000
novel	0	FP	5edec984-6bde-4a18-8f70-7417ca264089	antisense	multi-exon	0.336678	1.000
novel	0	FP	5f537f3d-9247-49ff-9198-86b49198051b	novel_not_in_catalog	at_least_one_novel_splicesite	217.446146	1338.000
novel	0	FP	5f69582e-2f97-4bb0-bd08-590ef831ac88	novel_not_in_catalog	at_least_one_novel_splicesite	452.305836	1606.000
novel	0	FP	5f6f9651-c6b4-4a4a-9838-57bf5aae2165	novel_not_in_catalog	intron_retention	0.498121	6.000
novel	0	FP	5f996f01-b6be-411f-aa35-142af0f705a9	novel_not_in_catalog	at_least_one_novel_splicesite	734.225965	5761.000
novel	0	FP	5fc1fa09-2953-4c62-b65e-3f2a5b5169b6	novel_not_in_catalog	at_least_one_novel_splicesite	234.163978	3285.000
novel	0	FP	5fef4b1f-c545-4bb1-9d5f-18df48acefc7	novel_not_in_catalog	at_least_one_novel_splicesite	90.475572	955.000
novel	0	FP	60038857-cad1-4639-94e2-2d1773a078b9	antisense	multi-exon	0.348014	2.000
novel	0	FP	607371ca-a4fd-4e51-ad9d-211f07a35ca1	novel_not_in_catalog	at_least_one_novel_splicesite	690.275496	10091.000
novel	0	FP	60ea7de6-1516-416a-9955-95d67e572962	novel_not_in_catalog	at_least_one_novel_splicesite	2485.678268	12337.000
novel	0	FP	60ebe476-4074-4d9e-9b40-d2b70e1f2eac	novel_not_in_catalog	at_least_one_novel_splicesite	611.319245	7606.000
novel	0	FP	61256e4d-95a2-45ce-9034-6706c2c75056	novel_not_in_catalog	at_least_one_novel_splicesite	621.161375	4964.000
novel	0	FP	61a09ff3-b563-4d2d-ad7a-80d0435e2103	antisense	multi-exon	0.426227	2.000
novel	0	FP	61b334a7-3f3b-4c60-ba14-637030c0876e	novel_not_in_catalog	at_least_one_novel_splicesite	2412.444910	13584.000
novel	0	FP	6215ffb9-9d26-41bd-92eb-74e296ac1e1e	novel_not_in_catalog	at_least_one_novel_splicesite	26.760086	429.000
novel	0	FP	622b608a-cf9f-468c-8a78-a72f6a3ca137	novel_not_in_catalog	at_least_one_novel_splicesite	1054.148526	11902.000
novel	0	FP	623cd7c4-f206-4dc6-80c3-1ab5628943d4	antisense	multi-exon	0.355189	2.000
novel	0	FP	6252d132-3067-44f5-b626-dbe2ec331e4a	novel_not_in_catalog	at_least_one_novel_splicesite	101.477354	1617.000
