Sequin	MixA	Type	Transcript	Classcode	TPM	nbReads
R1_11_2	0	FP	54747771-65ab-47aa-8ae3-9345081b412b	j	2547.621964	11905.000	
R2_14_1	0	FP	548c4b19-0e41-4c62-9861-159b02f1284f	j	4215.217100	12153.000	
R1_11_2	0	FP	54f45c60-a1f1-4613-8c5b-e52537f56136	j	2415.967927	12365.000	
R2_38_3	0	FP	552484dc-d4e5-4c50-9a3c-8dff21a48e8d	j	1003.892230	3244.000	
R2_46_1	0	FP	554343a2-bf65-4910-80e6-ca14e68f194b	j	58.313146	400.000	
R1_73_1	0	FP	55581dce-1630-4ed2-b51a-503ad369626c	j	212.002558	1204.000	
R2_72_3	0	FP	55676f02-42e6-46b4-84ed-c899137ca0c5	s	0.673042	7.000	
R1_103_2	0	FP	55b7fa1f-bddc-4a6c-bbea-7f94c7927e42	j	321.268277	4939.000	
R1_11_2	0	FP	55c59a4c-8852-499d-ad8d-a63449ac5b06	j	2589.063812	12274.000	
R2_154_2	0	FP	56031a4b-78e8-4469-a092-437490353e45	s	0.335585	2.000	
R2_14_1	0	FP	562ac574-24c8-41cd-a72b-ab4382c77cfe	j	4422.977739	12752.000	
R1_31_2	0	FP	5683835f-ba2e-4160-b3f4-ca1f14bc50f6	j	190.477808	774.000	
R2_14_1	0	FP	56bb796b-2aa3-4582-81e0-40566b196f3b	j	761.724330	5822.000	
R1_73_1	0	FP	57284475-f08f-4a67-bb13-16b32831b3d7	j	187.064310	2798.000	
R2_7_2	0	FP	57c38452-c1a0-4ec7-a816-1a75ad8e9c89	j	219.383654	3101.000	
R2_154_2	0	FP	57d457e9-a6a9-47a9-8be9-07dffa42f105	s	2320.902972	13585.000	
R2_14_3	0	FP	57e4b360-edae-48e9-9cab-8bf07e5e1954	o	969.117583	6207.000	
R1_101_1	0	FP	58176697-0d0e-4aca-a9a3-2269389543c1	k	17.625609	81.000	
R2_72_3	0	FP	58e9b7cc-986a-4553-baa9-b69cbc775b29	j	898.553440	8337.000	
R2_19_2	0	FP	59037c4c-30aa-4553-bdc5-c936413194ad	j	2.448203	32.000	
R1_103_2	0	FP	598fa5fd-5fb7-410b-b334-12522982c720	x	0.000000	0.000	
R2_150_2	0	FP	59bd4144-370a-408d-b5c7-dbc2134c71b7	j	240.581617	1897.000	
R1_22_1	0	FP	59ebe3bc-ce8b-4eae-b99d-fb56ac97fb95	j	452.909162	3913.000	
R2_117_1	0	FP	5a54242b-6f78-4a44-a6d3-05db30b1c374	o	104.420153	197.000	
R2_154_1	0	FP	5a5a1607-0d90-4887-92ba-5b67591af256	j	216.425272	1338.000	
R2_72_3	0	FP	5a8e5bec-775b-4aa8-9ae8-dc4a27b95ffb	s	1.831407	16.000	
R1_73_1	0	FP	5a9218f4-145e-4ca9-adb7-9feba97ecda3	j	167.429388	2169.000	
R2_14_1	0	FP	5b397ef2-5c35-4f31-bb44-e66c131751fc	j	160.995768	838.000	
R2_14_1	0	FP	5b3b60cb-ee05-4add-a04c-a6f9ca3228da	j	754.040062	5559.000	
R1_73_1	0	FP	5b579c14-6e27-4899-addc-aef7b9a97941	j	93.913164	2366.000	
R2_26_1	0	FP	5ba32be6-d92b-43dd-b43f-d61be26d3331	j	61.597495	677.000	
R1_73_1	0	FP	5bbe015a-e1a5-4d87-adaf-410f1eefa127	j	179.850291	2838.000	
R1_73_1	0	FP	5bee7cbe-d50a-4158-b022-a93698cd35c5	j	150.809729	1729.000	
R2_59_1	0	FP	5c0170de-1800-4ccf-a3d1-825b4944ea4e	n	0.325910	7.000	
R1_73_1	0	FP	5c38361b-6363-4431-8767-5916eb468f65	j	191.012477	985.000	
R2_42_3	0	FP	5c43c872-30a2-49d2-8f67-0da67072b437	x	0.000000	0.000	
R2_14_1	0	FP	5c55526f-2be0-484e-96fd-26be5f074b53	j	4074.137861	11628.000	
R2_154_2	0	FP	5c7657c5-8afb-4d44-bce1-d8f6f20005b8	s	2433.708245	13586.000	
R2_38_3	0	FP	5d091855-59bb-4e1f-aab1-de1a6f778f67	j	1026.625289	3238.000	
R1_73_1	0	FP	5d24e76a-a808-44d5-a45c-c821fb834928	j	249.162635	998.000	
R1_22_1	0	FP	5d3bfbdf-da4a-4551-bd4e-8fda641902da	j	490.330000	4279.000	
R2_6_1	0	FP	5d44cc5d-5c3d-4478-aeb2-00187cbef655	j	112.720961	289.000	
R2_154_1	0	FP	5db8ea02-462c-40d5-be2e-639518f104e7	j	214.080107	1338.000	
R1_11_2	0	FP	5dcc8442-f9ec-4fc4-814f-cebe18686974	j	1489.114335	6123.000	
R1_73_1	0	FP	5dfc1f85-f407-4d89-a630-413fb227d7e6	j	211.497917	1328.000	
R2_26_1	0	FP	5e34e032-32ce-4ba8-b1ce-e2f33088b301	j	49.993729	504.000	
R2_65_1	0	FP	5e99f4c0-8991-412c-ab34-cf4dbabf20fe	x	1653.306162	10909.000	
R2_7_2	0	FP	5e9d9bcb-e584-45be-a835-34ed0582234a	j	198.263371	2743.000	
R2_72_3	0	FP	5ea907ad-d819-4292-b850-9051a7a6c019	s	0.260025	2.000	
R2_72_3	0	FP	5edec984-6bde-4a18-8f70-7417ca264089	x	0.336678	1.000	
R2_154_1	0	FP	5f537f3d-9247-49ff-9198-86b49198051b	j	217.446146	1338.000	
R2_42_1	0	FP	5f69582e-2f97-4bb0-bd08-590ef831ac88	j	452.305836	1606.000	
R1_52_1	0	FP	5f6f9651-c6b4-4a4a-9838-57bf5aae2165	n	0.498121	6.000	
R2_14_1	0	FP	5f996f01-b6be-411f-aa35-142af0f705a9	j	734.225965	5761.000	
R2_53_2	0	FP	5fc1fa09-2953-4c62-b65e-3f2a5b5169b6	j	234.163978	3285.000	
R2_42_1	0	FP	5fef4b1f-c545-4bb1-9d5f-18df48acefc7	j	90.475572	955.000	
R2_154_2	0	FP	60038857-cad1-4639-94e2-2d1773a078b9	j	0.348014	2.000	
R2_72_3	0	FP	607371ca-a4fd-4e51-ad9d-211f07a35ca1	j	690.275496	10091.000	
R1_11_2	0	FP	60ea7de6-1516-416a-9955-95d67e572962	j	2485.678268	12337.000	
R2_72_3	0	FP	60ebe476-4074-4d9e-9b40-d2b70e1f2eac	j	611.319245	7606.000	
R2_14_1	0	FP	61256e4d-95a2-45ce-9034-6706c2c75056	s	621.161375	4964.000	
R2_154_2	0	FP	61a09ff3-b563-4d2d-ad7a-80d0435e2103	s	0.426227	2.000	
R2_154_1	0	FP	61b334a7-3f3b-4c60-ba14-637030c0876e	j	2412.444910	13584.000	
R1_13_1	0	FP	6215ffb9-9d26-41bd-92eb-74e296ac1e1e	j	26.760086	429.000	
R2_72_3	0	FP	622b608a-cf9f-468c-8a78-a72f6a3ca137	j	1054.148526	11902.000	
R2_154_2	0	FP	623cd7c4-f206-4dc6-80c3-1ab5628943d4	s	0.355189	2.000	
R2_46_1	0	FP	6252d132-3067-44f5-b626-dbe2ec331e4a	j	101.477354	1617.000	
R2_150_2	0	FP	62807941-22c7-41d3-b390-376ace06ba7a	j	586.396018	851.000	
R1_11_2	0	FP	62ccd37d-78f8-412b-8d6f-bd696371a1fc	j	2627.373658	12176.000	
R1_11_2	0	FP	6300b931-6029-4e0e-aa5a-2a003f93997f	j	1391.839633	6127.000	
R2_154_1	0	FP	6311f976-4143-414b-bc8e-8fe25e45186f	j	216.425272	1338.000	
R1_11_2	0	FP	6329eb1c-bea6-4bff-aa69-426591c51a62	j	2603.780054	12243.000	
R2_32_2	0	FP	6346dd86-a302-4543-941b-e3aa4f90a4c0	j	10.378804	97.000	
R1_103_2	0	FP	63d676e3-b194-44e8-b435-3c33f36a772c	j	299.443235	4279.000	
R2_14_1	0	FP	647f9188-d0ed-4c0b-9186-67ea7329bafd	j	4171.422108	14085.000	
R2_7_2	0	FP	64b104a6-a7a7-4870-a742-df6537f65f8e	j	98.129510	863.000	
R2_14_1	0	FP	64df07fe-30c9-4cc0-8683-6998f16713dc	k	718.962170	5836.000	
R2_14_1	0	FP	64f8fab5-ccea-43d9-a2c0-c5f3f20d6578	k	720.581212	5884.000	
R1_73_1	0	FP	65586486-a4d7-426c-9480-1f4a06d8c29c	j	182.643290	751.000	
R2_154_2	0	FP	659481c3-01a4-4f22-92e8-4aa3a9589c1d	s	0.369143	2.000	
R1_103_2	0	FP	65f20d56-dc16-46fa-8231-21f09181c9c5	j	317.272078	4985.000	
R2_53_2	0	FP	6671bb43-c7e7-4617-8955-3f40e437d15d	j	72.647350	246.000	
R2_41_1	0	FP	66c10a0b-72cc-4a8f-b24a-b393c0a7fac4	j	689.595431	2175.000	
R2_38_3	0	FP	67159a3d-2a46-4c2c-8fe3-807b07ae57d5	j	1045.912990	3228.000	
R1_14_1	0	FP	6776a86c-4317-4c7f-a112-78bc48c4e0d8	x	0.000000	0.000	
R2_72_3	0	FP	67bb6fbf-e4af-4cb8-9af3-df0b6ea6ad9f	j	1064.258914	11872.000	
R2_42_1	0	FP	67c2c6fb-7c5f-41ee-80bd-69a09fdca63f	j	89.167885	955.000	
R1_11_2	0	FP	67c37a45-1f78-4e88-9a8c-72175a60b398	j	1455.832259	6127.000	
R2_14_1	0	FP	67d43e6b-d86b-453a-b08a-cc389f51419e	j	736.251294	5841.000	
R1_11_2	0	FP	67dfa724-aba6-4230-984b-e20f728eb139	o	8556.405607	1379.000	
R2_38_3	0	FP	67f98ae5-ec88-4011-b970-27a85bd1919d	j	678.679064	3920.000	
R1_11_2	0	FP	689c44a1-46c2-4343-86cf-97e1d4917232	j	2376.126318	12345.000	
R2_154_2	0	FP	68b82783-fed6-480b-9eec-0cde5896ae77	x	0.186570	1.000	
R2_38_3	0	FP	69966792-6640-404c-b0f9-095ca7d05613	j	673.385584	3922.000	
R2_14_1	0	FP	69c48e06-3b63-43ea-8783-59790a2ab25d	j	4253.023293	12262.000	
R2_72_3	0	FP	6a169b10-be97-4009-8e79-5dd81589386c	x	0.587830	6.000	
R2_72_3	0	FP	6a62e968-7071-4b16-9455-7c18a5d73189	s	0.000000	0.000	
R2_26_1	0	FP	6a928ab8-3300-4835-b86f-a6eecc8871b2	j	61.731390	694.000	
R1_14_1	0	FP	6a92e238-75d0-4156-85e5-6c24787f9e5c	o	3223.068900	10228.000	
R2_154_2	0	FP	6a99e9f4-9da0-4fc2-ac93-84672689d3d0	s	0.377226	2.000	
R2_38_3	0	FP	6aba7509-1163-40f0-b97d-098267f096b3	j	675.802469	3923.000	
R2_53_2	0	FP	6aea0dd6-a21b-4790-8028-67174cae8aa3	j	389.173061	1299.000	
R2_42_1	0	FP	6b2f53d2-8527-4672-a29d-9e96cbeeeee8	j	89.898770	955.000	
R2_28_3	0	FP	6b39a500-ff90-44de-9793-736a5c50cd1c	k	45.398475	159.000	
R2_72_3	0	FP	6b6cc4aa-24ef-4732-ab54-26997ff6503c	j	942.693477	14383.000	
R1_103_2	0	FP	6bad7b1a-916e-46ae-8e9f-000e0e007dc4	j	317.390366	4993.000	
R1_73_1	0	FP	6c279282-28fd-42ed-900a-7917c08c09a1	j	174.595524	2799.000	
R2_53_2	0	FP	6cbf0311-e453-4422-9ba2-6e15b4913e41	j	231.740363	3251.000	
R2_14_1	0	FP	6d077deb-485a-4df4-969d-77e901c155a2	s	0.000000	0.000	
R2_154_1	0	FP	6d2ff59b-1ad0-4aec-9d16-612408854627	j	216.587025	1339.000	
R2_53_2	0	FP	6d90002c-a30a-4cbc-9193-e23c0504c353	j	373.474317	1355.000	
R1_41_1	0	FP	6db6883a-e32e-4336-96bf-86d1b5880087	j	132.300864	224.000	
R1_73_1	0	FP	6dd076eb-698a-4620-b934-48be4e69310f	j	155.563861	1782.000	
R2_7_2	0	FP	6e1dee5b-c888-44e2-a585-7080cd737b31	j	530.219929	1857.000	
R1_101_1	0	FP	6e710dba-6110-49b1-8aeb-f1f97c145428	j	8.516558	22.000	
R2_6_1	0	FP	6f1872a5-5241-4813-8655-324b32a368ab	k	301.147802	944.000	
R2_53_2	0	FP	6f632f8b-9e3c-4a67-a7c1-3c9d68562040	j	236.112738	1944.000	
R1_73_1	0	FP	6f769d8d-4c0a-45de-af20-eb2ca4b3ec65	j	38.183424	447.000	
R1_11_1	0	FP	6f8c950c-e848-492f-8021-3b5b6ce5d12e	o	1217.739700	5231.000	
R2_154_2	0	FP	6fcba454-3204-495d-b1f5-cb569f11fe22	s	0.370466	2.000	
R1_103_2	0	FP	6fd0a0b7-e489-400f-b444-7280b2d6d819	j	204.885309	1675.000	
R2_72_1	0	FP	6ffb79f7-8fa4-4cbe-a4e7-e84830a47214	x	2.038511	27.000	
R1_103_2	0	FP	700d88d1-1082-4d14-87d0-cdcde20dea03	j	263.736255	3608.000	
R2_154_2	0	FP	706beb86-85ea-493d-81fa-9dbc9bcc8d81	x	0.194286	1.000	
R2_14_3	0	FP	7079b4f9-5a24-4732-8192-d3772b1487e8	j	955.259538	6109.000	
R1_33_1	0	FP	70bc0da3-c0b1-49c2-80aa-d7f0406262f6	j	23.352005	298.000	
R2_53_2	0	FP	712c938d-a887-46c4-8e52-0bcdbcce0b93	j	231.759839	3258.000	
R2_14_1	0	FP	71329172-ec81-491d-946d-7cb3a6ff0118	j	4371.096543	12687.000	
R1_73_1	0	FP	715982c2-4760-42c6-b69e-7ff6a0fc240a	j	192.688432	975.000	
R1_11_2	0	FP	7168a4e8-2e57-46fc-b031-ff5e5cb5a0c0	j	2599.473053	12097.000	
R1_13_1	0	FP	7211261d-af19-4942-ab6e-f72b415c9e81	j	11.696634	49.000	
R1_103_2	0	FP	721b2e50-1854-48a9-bc41-83bf783d47eb	j	317.942420	4974.000	
R2_14_1	0	FP	72326df8-de7d-4ae9-ac77-35aff2711644	j	4067.147198	11490.000	
R2_14_1	0	FP	72368e7e-5de4-4026-ae11-d8b2ecc83c35	j	4550.764066	12460.000	
R2_14_1	0	FP	724aa50b-e19e-40ef-8df7-e68043dcdc7c	j	723.906513	5624.000	
R2_154_2	0	FP	730455cc-86d4-495f-aa8e-063328a6fe69	j	2552.617412	13583.000	
R2_42_1	0	FP	7304d6ba-062f-41c3-aac4-0e46ed028c74	j	457.231377	1420.000	
R1_13_1	0	FP	734db455-ad28-4db5-b482-9423064d77e0	j	26.472515	429.000	
R1_31_2	0	FP	7351d825-d89b-4d40-a37c-bda6b1503750	j	201.973977	766.000	
R1_31_2	0	FP	73589fea-7b82-4a77-8246-2b5ab5e8b39a	j	202.271695	773.000	
R2_38_3	0	FP	73906333-ddfb-49d9-a52e-afe6db486051	j	682.976770	3925.000	
R2_72_3	0	FP	73ae5512-c5d4-43ab-a81e-7c1e60237d42	s	1.351112	14.000	
R2_72_2	0	FP	7406fb70-7e56-4062-aea0-2b99c52cfea7	s	0.510000	3.000	
R1_103_2	0	FP	74887e85-5fc4-4be9-8e74-8cc039a07422	j	201.857568	1619.000	
R2_150_2	0	FP	74b7f01f-cec5-4728-aab7-219362a090aa	j	273.270323	1121.000	
R2_53_2	0	FP	74cb67f8-2e79-4269-bb74-47a1663018c5	j	227.592256	3184.000	
R1_103_2	0	FP	74fe5bb9-21d2-4f0a-b0ee-3d66596cf794	j	320.167341	4761.000	
R2_42_1	0	FP	751aa921-1e4e-408a-a2f7-9b91c7fcb7e5	j	90.392719	955.000	
R1_73_1	0	FP	752b2027-e03c-4bbb-8cf9-4b134c430676	j	178.495850	1385.000	
R2_154_1	0	FP	752fbaca-d992-4437-b336-3c60f2a9fabc	j	2276.098896	13587.000	
R1_11_2	0	FP	7533f763-4442-48e0-ba12-162a3900aab9	j	1443.265005	6116.000	
R1_103_2	0	FP	7536b68d-54d3-43fd-bf17-6ffae438811a	j	271.524649	3817.000	
R2_41_1	0	FP	7543b361-dd5f-462a-9517-d7187cad5bd0	j	686.690912	2312.000	
R2_72_3	0	FP	756525c6-c3b2-42bd-8490-4e768bf56d29	j	689.866654	10065.000	
R1_103_2	0	FP	762d24ed-a911-4563-acc5-62610d6d91b1	j	263.908739	3138.000	
R2_72_3	0	FP	764332b4-a890-4cd7-918f-34eb2163909c	o	344.448013	2686.000	
R1_103_2	0	FP	767dd551-5228-4354-8f26-d4fc2ba03126	x	0.000000	0.000	
R2_14_1	0	FP	76eea1f0-7ab4-4e1a-a03d-d37b19158f5a	j	749.618774	5802.000	
R2_65_1	0	FP	76f6288e-2434-4432-a8b4-f7ab644878f6	o	1579.208408	10909.000	
R1_103_2	0	FP	7748829c-93ab-433f-b727-9f994cad84b6	j	311.097477	1529.000	
R2_154_1	0	FP	775e87e6-4e32-41f7-b526-3a2593b823f2	j	220.567383	1338.000	
R2_53_2	0	FP	777d430d-9ac6-460e-9637-386bb3880305	j	218.702811	2975.000	
R1_13_1	0	FP	778ce794-43b4-4363-b603-dbbf7216a57d	j	26.456719	429.000	
R2_72_3	0	FP	778e3f53-fa54-408f-8315-16211c86d6c1	s	616.017182	2825.000	
R2_65_1	0	FP	77f1641f-5bb2-49cf-8657-f790010beef2	o	1491.573506	8139.000	
R2_14_1	0	FP	78362602-da3d-4736-8468-a7dbd1b16524	j	4204.239898	12040.000	
R1_33_1	0	FP	7868ff3e-fc48-49c1-ac1b-1547b835cc17	j	33.126399	233.000	
R2_72_3	0	FP	78aad3c9-8b43-4081-98c2-0e606e721a57	s	1065.376141	11936.000	
R2_38_3	0	FP	7909e735-cfdf-4efb-adbd-d40ba724e139	j	699.652866	3547.000	
R2_14_1	0	FP	792c1968-39bd-4fe8-af49-c28f66ba50cb	j	4415.098887	12772.000	
R1_11_2	0	FP	793d0066-52e5-44f8-a889-b74fce930eb8	j	1501.544114	6116.000	
R1_73_1	0	FP	797277d7-3a7e-4bbf-bc4c-c3d27e2e6abe	j	166.018735	2170.000	
R2_42_1	0	FP	7993ab02-52f9-4eba-bce0-cdd4b9ec6563	j	417.623825	1697.000	
R2_150_2	0	FP	79e3f056-26cc-4205-9133-5a6d7f445b9c	j	186.863496	2475.000	
R2_150_2	0	FP	7a0ade1b-2181-4733-b137-537bf3cede71	j	271.530950	1127.000	
R1_22_1	0	FP	7a311ba4-f3b4-424a-91c3-8f3af75f2ebe	j	804.131306	3252.000	
R1_11_1	0	FP	7a5cd84b-58b0-4455-b6ca-f8224c1d25bb	x	0.461429	2.000	
R2_72_3	0	FP	7a9bf927-3aa6-422c-b3b5-60cbaa3dd59c	s	2.465146	28.000	
R1_73_1	0	FP	7b05a42a-3629-459a-ab84-1a67f31af951	j	156.070354	2348.000	
R2_14_1	0	FP	7b1ee75a-ee20-4027-841f-56493ec7cd05	j	676.088877	5331.000	
R1_14_1	0	FP	7b585cc5-1de9-4b3d-8f0f-1d278e2f3ba7	o	3013.847833	11022.000	
R1_103_2	0	FP	7b6601bd-dce3-4335-8114-d00fd2ea074b	j	185.853073	1906.000	
R2_46_1	0	FP	7bf4b23c-f7b0-4e9b-9f01-4d0d49c816a7	j	101.109015	1617.000	
R1_11_2	0	FP	7c05858b-257c-48d4-a2fc-ccaca78802bc	j	1364.842744	6127.000	
R2_150_2	0	FP	7c58c754-a5a8-491b-ba49-7c1d027f6438	j	519.581243	2242.000	
R2_53_2	0	FP	7cc0f933-4420-41be-b18e-bed8b2744654	j	229.830946	1979.000	
R2_150_2	0	FP	7ccd2ee0-4ca2-4ccf-92e0-3406b9a576a2	j	240.835261	1899.000	
R2_72_3	0	FP	7ce21c4b-dec0-4420-9cf8-603455da478d	j	996.686206	15120.000	
R2_72_3	0	FP	7cea8f18-ac46-4de7-8f47-9e6d2251bbcd	j	1075.920465	12127.000	
R2_72_3	0	FP	7cff4d46-a556-4906-b81b-6ad70ae6cd3e	j	667.565521	9604.000	
R1_73_1	0	FP	7d08a55d-7236-4b29-9132-6fcdaf4c5fe1	j	179.127956	2837.000	
R2_150_2	0	FP	7d42d261-0ff1-4f6f-af20-76e6b51531a9	j	223.060834	3399.000	
R1_92_1	0	FP	7d5f8318-2ef1-4fa9-a385-14c6ed082281	j	136.565091	547.000	
R2_38_3	0	FP	7d8da355-d6d4-4b2d-a0aa-77c12c047c01	j	1002.654385	3240.000	
R2_117_1	0	FP	7d963c86-6d2e-4c1b-a16c-108c2efa1a47	j	64.498831	478.000	
R2_38_3	0	FP	7e0730e3-4b3a-4746-b108-eea9dd59ea73	j	684.539862	3881.000	
R2_72_1	0	FP	7e0beac0-6008-4052-a020-bf7f2d787504	x	1.173520	13.000	
R2_14_1	0	FP	7e0e836e-1ff6-4e4b-b5a4-a9943b9b314f	j	4252.771458	12467.000	
R2_38_3	0	FP	7e26f27a-a7a1-4f1c-8a56-b1a8e60cd159	j	487.614055	2623.000	
R2_150_2	0	FP	7e8cf31d-80c1-4093-9a85-edef0d8dfd76	j	221.735245	2540.000	
R2_72_3	0	FP	7ea1e3ca-5aea-4630-837a-19ab3875b6ad	j	1065.237676	11852.000	
R2_72_3	0	FP	7ea63f94-75bf-4ed0-8a69-fe3690338d31	j	893.896379	8510.000	
R2_46_1	0	FP	7ec629fe-69f6-4feb-8b9a-8e318b635be0	j	142.628457	1017.000	
R2_154_1	0	FP	7ed85f73-4e8d-4d4b-aafa-e4e73c89b83f	j	214.412014	1338.000	
R1_73_1	0	FP	7eeae8be-28c2-4634-928f-7da440a6a43d	j	179.347073	2837.000	
R2_72_3	0	FP	7f0205d3-c2d7-493d-a17a-8f6b6943d4ad	j	573.129959	7519.000	
R2_38_3	0	FP	7f07ac22-9fcc-481a-a78c-abcf149e933c	j	720.271319	3547.000	
R1_103_2	0	FP	7fecf899-debb-49ee-89af-7bd4f63fcba5	j	318.158138	5002.000	
R2_14_1	0	FP	8034f689-ec3e-4539-ad5f-1ca27acc83e8	k	721.179668	5854.000	
R2_14_1	0	FP	8064467f-25df-474e-a9ba-a5f66fe3603d	j	752.941200	5835.000	
R2_150_2	0	FP	80932d4f-426a-4c2b-b234-dc13ab124b36	j	578.816285	2156.000	
R2_42_3	0	FP	80f472ce-3f19-4832-8128-ceafdc57bd2c	o	384.997143	1516.000	
R2_7_2	0	FP	81b76983-6558-44e7-9abe-4502d0ccfe28	j	211.976902	2984.000	
R2_41_1	0	FP	81fe6458-4761-4af8-abcb-087e502ff9fc	j	696.665478	2231.000	
R1_11_2	0	FP	8239d78b-6c31-42ff-b692-0ce5e0aa59a3	j	2435.076016	12345.000	
R2_14_1	0	FP	825228cd-142e-4042-8089-d0c30ec680fb	j	724.146786	5780.000	
R2_72_1	0	FP	82550ca7-7932-4e53-972b-0bd8d7c677a4	x	2.961606	30.000	
R2_38_3	0	FP	825bd0ff-9b51-45da-bddb-7ce6c2f77fe9	j	703.681577	3547.000	
R2_14_1	0	FP	82bf6403-60ad-493c-ab48-829b2a5bf85a	j	757.075320	5618.000	
R2_72_3	0	FP	830940d9-7e00-4f98-b8d4-712f4532ca37	j	501.896539	3637.000	
R2_65_1	0	FP	8356cf31-d53f-4e50-80d0-3bc6444d7fcc	o	1634.137395	10909.000	
R2_72_3	0	FP	835c69e4-1fd7-4fbb-ab97-21f78c2284e6	j	923.193183	14541.000	
R1_103_2	0	FP	83604669-85b8-4811-9b03-cc37c1e61958	x	0.000000	0.000	
R2_150_2	0	FP	836af091-ab51-467e-a2b6-e8e62f558ba8	j	581.433671	2177.000	
R1_103_2	0	FP	8394db55-bf5e-4c12-8635-596c8e779714	j	318.359147	4999.000	
R2_65_1	0	FP	83a87821-9e79-4d6e-ba66-22ed3b03c970	x	0.000000	0.000	
R2_14_3	0	FP	83f49aeb-a420-47ac-9e57-c561b88c1a00	o	957.273092	6020.000	
R2_154_2	0	FP	8429e420-994e-4948-85f4-b78c608b5085	j	2557.455258	13584.000	
R2_150_2	0	FP	8432791e-ec09-49ef-9855-20e03b13c45f	j	223.126459	3400.000	
R1_13_1	0	FP	84ece4b6-7b3f-463e-8bf9-001eea22ef83	j	26.488328	429.000	
R2_154_1	0	FP	84ecf7d9-7f80-4814-a9db-a57cc03f2d40	x	0.344534	1.000	
R2_150_2	0	FP	856a19eb-6ec8-4d70-8c51-e91bd26eb62d	j	240.750194	1896.000	
R2_14_1	0	FP	85dfcf02-255e-43ef-8bdd-f99def64302f	j	759.748319	5851.000	
R2_14_1	0	FP	861fef11-320b-4c51-b71a-ac62bcc0246f	j	735.377125	5706.000	
R1_11_2	0	FP	86440080-a368-4caa-af48-ff849880cf75	j	1436.025017	6127.000	
R2_41_1	0	FP	8646f8b8-ff8e-4907-8ef4-dbf82eae096b	j	680.821759	2312.000	
R2_72_3	0	FP	86638e59-2b32-4ab8-b15d-c75101ac8dc3	j	979.630863	14975.000	
R2_14_1	0	FP	86851ba9-fd60-4dd1-a74e-4dcd857c4d11	j	972.901972	6203.000	
R2_53_2	0	FP	868a0ff1-6c4c-4611-94bd-97d427622042	j	298.769054	1532.000	
R1_73_1	0	FP	877d748f-df95-4286-b699-f1d0e369b06b	j	102.280886	1706.000	
R2_72_3	0	FP	87bb5ef5-1195-41f4-a556-bf77660af8c2	j	598.559217	2577.000	
R2_42_1	0	FP	884d1545-3f8b-439c-a335-14f04c709ea5	j	89.722920	954.000	
R2_72_1	0	FP	8865c844-05bd-4fb3-ab54-50acff27ab37	x	1.232311	8.000	
R2_72_1	0	FP	8869699f-1b79-4b8f-8775-233f27c97f79	x	2.697287	25.000	
R2_38_3	0	FP	88d92bb0-eb5b-46dd-a963-151082afa647	j	1062.567655	3228.000	
R1_103_2	0	FP	89062906-8777-452e-a853-333e6cb80bfc	j	318.354049	5002.000	
R2_150_2	0	FP	890cd6df-29f6-46ca-bea9-90f12f87c781	j	558.667614	854.000	
R2_150_2	0	FP	89549786-75bd-49b8-8020-d31e51ddc47e	j	557.889065	2186.000	
R2_65_1	0	FP	89ecc274-fa15-4659-a1eb-ddd879007517	o	1843.511364	10755.000	
R2_72_3	0	FP	89f3903d-255d-4619-844b-46b4f9b859fe	j	879.755626	9201.000	
R1_31_2	0	FP	8a060b6e-4947-4f22-b63f-6c77d38c4ac9	j	192.309326	774.000	
R2_42_1	0	FP	8a377178-fb89-41c0-8078-92b41d1b9fd3	j	90.132988	954.000	
R2_32_2	0	FP	8a984a7b-700a-4e4f-bfc1-b26b1ca35e02	j	3.082953	19.000	
R2_150_2	0	FP	8aab1743-a07f-4ec2-8a35-5cf4360a1e32	j	241.427722	1899.000	
R2_53_2	0	FP	8abeeb75-b354-4159-beec-2433b4a011b4	j	192.532170	2999.000	
R2_117_1	0	FP	8ad4d650-2c07-4f44-aeea-a9de4e3a57c7	j	99.225649	648.000	
R2_7_2	0	FP	8b3dfbaa-2bf9-4162-aa0f-c26fc991c94a	j	219.383654	3101.000	
R1_73_1	0	FP	8b4ede40-c8da-4888-bb41-f1eb45ae9217	j	178.148520	2837.000	
R2_72_3	0	FP	8b52f0e5-ed2d-4efa-8f96-2d5ad3174e67	j	977.394005	15007.000	
R1_103_2	0	FP	8b534283-7374-439f-9e6b-96b90babbe54	o	310.563142	643.000	
R2_42_1	0	FP	8b571ddd-0453-4274-abe5-276e318df3c3	j	89.968512	954.000	
R2_72_3	0	FP	8b93cf38-3fa2-4a57-82f7-e0b4bd8da7a8	o	517.072972	1896.000	
R2_7_2	0	FP	8c4a7f6e-8cd6-44b6-a0fe-083a982c3d54	j	118.635754	1429.000	
R2_72_3	0	FP	8c751f16-5fa5-4965-9363-d05c6b258048	j	1062.491082	11842.000	
R2_150_2	0	FP	8c8fe4e4-11be-4052-9404-8fde93b0a507	j	240.160120	1896.000	
R2_14_1	0	FP	8d00fbec-ac49-4a28-b004-9a8504671ba2	j	401.868586	2049.000	
R1_103_2	0	FP	8d51551c-1ef6-47a7-9267-0f0c8e583ba3	j	274.632273	3866.000	
R2_150_2	0	FP	8d61067e-406d-4688-932a-d56e57573994	j	241.131128	1899.000	
R2_150_2	0	FP	8e557b1d-6446-4c2b-8e15-5668798fc8e2	j	223.660034	3380.000	
